client_id,birth_number,district_id,gender,age
1913,1968/4/15,69,M,31
1914,1942/6/20,39,F,57
1915,1939/9/9,39,M,60
1916,1926/7/19,28,M,73
1917,1969/3/13,69,F,30
1919,1949/5/4,30,M,50
1920,1975/8/7,42,M,24
1921,1946/10/26,1,F,53
1922,1949/4/3,1,M,50
1923,1958/5/7,1,F,41
1924,1938/5/29,67,M,61
1925,1938/6/23,37,M,61
1926,1935/2/8,37,F,64
1927,1952/4/26,77,M,47
1928,1952/8/14,77,F,47
1929,1955/8/15,65,F,44
1930,1934/2/21,38,F,65
1931,1942/11/14,16,F,57
1932,1940/1/21,15,F,59
1934,1933/11/21,70,F,66
1935,1929/5/12,68,F,70
1936,1955/10/16,15,F,44
1937,1960/3/27,15,M,39
1938,1939/9/30,57,F,60
1939,1925/8/14,1,M,74
1940,1923/1/22,1,F,76
1941,1921/7/12,10,F,78
1942,1915/5/10,10,M,84
1943,1926/2/11,39,M,73
1944,1957/1/22,31,F,42
1945,1954/6/3,54,M,45
1946,1935/7/19,72,M,64
1947,1981/2/8,23,M,18
1948,1939/2/19,71,F,60
1949,1942/6/23,71,M,57
1950,1929/7/6,26,M,70
1951,1971/4/29,41,M,28
1952,1971/3/9,52,F,28
1953,1965/9/22,52,M,34
1954,1952/7/28,69,M,47
1955,1971/10/28,66,F,28
1956,1925/7/9,1,F,74
1957,1972/3/4,63,M,27
1958,1977/11/21,63,F,22
1959,1920/12/26,1,M,79
1960,1946/8/23,22,M,53
1961,1920/6/4,31,F,79
1962,1950/11/18,6,M,49
1963,1945/6/12,38,M,54
1964,1931/8/5,17,M,68
1965,1939/8/10,75,M,60
1966,1948/7/1,19,F,51
1967,1963/11/15,1,F,36
1968,1960/8/13,1,M,39
1969,1926/8/26,53,F,73
1970,1947/11/5,1,F,52
1971,1969/3/14,3,F,30
1972,1946/4/29,1,F,53
1973,1931/9/13,60,F,68
1974,1918/7/14,10,M,81
1975,1915/9/27,10,F,84
1976,1918/10/12,72,M,81
1977,1935/10/25,10,F,64
1978,1952/5/22,18,F,47
1979,1926/3/19,51,F,73
1980,1959/4/30,77,M,40
1981,1970/9/22,19,F,29
1982,1977/7/8,53,M,22
1983,1982/2/5,53,F,17
1984,1926/8/29,1,M,73
1985,1937/12/13,6,M,62
1986,1942/8/13,6,F,57
1988,1952/5/4,13,M,47
1989,1939/1/13,50,F,60
1990,1943/11/25,50,M,56
1991,1918/11/9,64,M,81
1993,1975/6/21,1,M,24
1994,1967/7/6,1,F,32
1995,1941/4/10,50,F,58
1996,1937/3/20,1,M,62
1997,1977/11/9,1,F,22
1998,1978/12/15,40,F,21
1999,1982/2/10,74,F,17
2000,1942/5/9,39,F,57
2001,1977/8/5,34,F,22
2002,1918/11/26,70,F,81
2003,1921/6/15,70,M,78
2004,1974/2/3,1,F,25
2005,1979/10/3,30,M,20
2006,1962/8/22,41,F,37
2007,1958/9/13,41,M,41
2008,1940/6/7,47,M,59
2009,1936/1/16,12,M,63
2010,1952/8/12,37,M,47
2011,1925/11/18,46,F,74
2012,1923/6/27,46,M,76
2013,1940/7/10,1,F,59
2015,1968/11/15,1,F,31
2016,1934/10/9,55,M,65
2017,1931/1/23,55,F,68
2018,1945/8/25,56,F,54
2019,1932/9/28,73,M,67
2020,1925/12/20,73,F,74
2021,1919/12/8,67,M,80
2022,1939/11/12,56,M,60
2023,1931/9/2,56,F,68
2024,1934/4/15,62,M,65
2025,1941/12/31,39,M,58
2026,1934/12/3,39,F,65
2027,1930/1/22,12,M,69
2028,1924/10/17,12,F,75
2029,1923/9/19,5,F,76
2030,1980/8/4,5,F,19
2031,1926/12/15,54,M,73
2032,1943/3/21,1,M,56
2033,1937/7/2,1,F,62
2034,1926/6/12,13,M,73
2035,1928/7/27,13,F,71
2037,1948/8/26,69,F,51
2038,1980/3/29,1,F,19
2039,1969/1/20,68,F,30
2040,1944/8/7,59,M,55
2041,1956/8/11,68,M,43
2042,1982/7/4,49,M,17
2043,1954/9/15,77,F,45
2044,1961/9/18,32,F,38
2045,1956/8/22,28,M,43
2046,1952/8/26,28,F,47
2047,1943/7/25,11,F,56
2048,1928/6/3,23,F,71
2049,1927/2/20,70,M,72
2050,1932/5/23,70,F,67
2051,1918/12/7,74,F,81
2052,1914/5/19,74,M,85
2053,1918/2/7,16,M,81
2054,1948/12/6,48,M,51
2055,1976/8/31,56,F,23
2056,1978/12/9,1,M,21
2057,1976/1/2,6,F,23
2058,1971/3/2,76,M,28
2059,1972/6/30,43,M,27
2060,1971/6/4,43,F,28
2061,1953/7/27,63,M,46
2062,1954/5/22,63,F,45
2063,1950/9/26,68,F,49
2064,1926/7/30,53,M,73
2065,1978/8/20,64,M,21
2066,1972/10/27,1,M,27
2067,1979/10/20,56,M,20
2068,1930/5/24,72,F,69
2069,1923/1/1,70,F,76
2070,1972/7/23,70,F,27
2071,1973/12/19,1,M,26
2072,1944/2/9,75,F,55
2073,1956/2/8,22,M,43
2074,1961/9/16,24,F,38
2075,1922/1/29,74,M,77
2076,1957/2/7,63,F,42
2077,1930/3/1,44,F,69
2078,1978/8/3,10,F,21
2079,1925/5/29,72,F,74
2080,1963/12/26,60,M,36
2081,1972/11/6,46,F,27
2082,1933/2/4,67,M,66
2083,1943/3/12,71,M,56
2084,1929/2/16,1,F,70
2085,1928/11/28,1,M,71
2086,1954/10/29,35,F,45
2087,1977/9/29,68,M,22
2088,1948/8/26,32,F,51
2089,1967/6/9,70,F,32
2090,1970/10/7,70,M,29
2091,1928/1/17,48,F,71
2092,1945/3/21,72,M,54
2093,1970/6/24,48,M,29
2094,1975/9/6,48,F,24
2095,1974/4/30,9,M,25
2096,1974/9/6,74,F,25
2097,1936/11/11,53,M,63
2098,1939/5/28,53,F,60
2099,1918/1/16,1,M,81
2100,1931/9/29,33,F,68
2101,1935/6/24,33,M,64
2102,1941/5/27,51,M,58
2103,1944/2/4,18,F,55
2104,1948/1/8,37,M,51
2105,1947/7/18,42,F,52
2106,1921/3/21,74,F,78
2107,1923/4/18,74,M,76
2108,1945/4/21,77,F,54
2109,1950/5/14,15,F,49
2110,1967/11/3,3,F,32
2111,1924/5/29,57,F,75
2112,1927/9/15,21,M,72
2113,1937/4/4,68,M,62
2114,1918/8/21,51,M,81
2115,1914/3/1,51,F,85
2116,1930/6/14,76,M,69
2117,1945/2/28,53,M,54
2118,1970/11/12,1,M,29
2119,1960/5/18,30,F,39
2121,1979/9/25,64,M,20
2122,1970/7/17,1,F,29
2123,1982/5/17,53,M,17
2124,1949/1/14,68,F,50
2125,1975/4/12,71,M,24
2126,1975/3/28,52,F,24
2128,1955/8/13,38,F,44
2129,1962/12/7,75,M,37
2130,1945/10/29,21,F,54
2131,1975/2/11,39,F,24
2132,1969/2/6,39,M,30
2133,1921/11/28,53,F,78
2134,1917/12/14,53,M,82
2135,1940/8/8,24,F,59
2136,1940/7/24,28,F,59
2137,1962/11/9,73,F,37
2138,1980/12/19,68,M,19
2139,1932/3/6,18,F,67
2140,1926/10/18,18,M,73
2141,1951/9/6,28,M,48
2142,1941/12/20,21,F,58
2143,1948/11/12,21,M,51
2144,1960/1/28,15,F,39
2145,1968/12/24,39,F,31
2146,1973/1/4,65,M,26
2147,1963/8/14,69,F,36
2148,1953/7/20,31,F,46
2149,1923/4/9,33,F,76
2150,1941/4/17,61,M,58
2151,1945/12/30,61,F,54
2152,1929/9/7,17,F,70
2153,1949/5/16,36,F,50
2154,1957/11/28,60,F,42
2155,1958/6/10,15,M,41
2156,1966/12/27,33,F,33
2157,1945/11/17,11,M,54
2158,1981/5/6,10,M,18
2159,1930/1/23,74,F,69
2160,1945/5/31,70,M,54
2161,1920/3/6,1,F,79
2162,1913/9/12,1,M,86
2163,1918/4/8,52,M,81
2164,1941/10/29,47,M,58
2165,1945/3/2,47,F,54
2166,1947/7/22,30,F,52
2167,1981/12/13,1,M,18
2168,1963/7/12,46,F,36
2169,1971/1/1,46,M,28
2170,1942/4/30,70,M,57
2171,1958/11/28,1,M,41
2172,1929/8/21,7,F,70
2173,1951/12/17,56,F,48
2174,1952/8/8,74,F,47
2175,1942/1/3,53,F,57
2176,1946/7/16,18,M,53
2177,1942/5/30,24,F,57
2178,1939/8/9,46,M,60
2179,1939/10/27,9,F,60
2180,1972/10/17,51,F,27
2181,1968/7/22,46,M,31
2182,1929/12/1,75,F,70
2183,1931/8/21,75,M,68
2184,1970/7/7,24,M,29
2185,1957/6/20,20,F,42
2186,1942/7/26,48,F,57
2187,1933/3/12,40,M,66
2188,1925/8/25,40,F,74
2189,1962/11/15,21,F,37
2190,1974/10/22,28,M,25
2191,1979/8/4,28,F,20
2192,1956/4/12,1,F,43
2193,1952/7/26,1,M,47
2194,1961/8/22,50,F,38
2195,1942/9/13,68,F,57
2196,1955/2/16,31,F,44
2197,1962/12/10,47,F,37
2198,1920/2/22,17,F,79
2199,1911/12/9,17,M,88
2200,1953/7/31,66,M,46
2201,1929/2/23,44,M,70
2202,1928/8/17,44,F,71
2203,1939/10/1,10,M,60
2204,1946/8/19,54,F,53
2205,1952/12/12,55,M,47
2206,1964/6/4,10,F,35
2207,1961/2/17,70,F,38
2208,1959/1/9,70,M,40
2209,1927/6/13,30,F,72
2210,1933/4/23,30,M,66
2211,1920/2/24,3,F,79
2212,1972/5/27,52,M,27
2213,1968/11/7,3,M,31
2214,1946/11/7,5,M,53
2215,1925/1/29,10,M,74
2216,1972/7/4,1,F,27
2217,1974/2/20,1,M,25
2218,1968/11/8,43,M,31
2219,1964/11/28,43,F,35
2220,1952/2/17,20,F,47
2221,1945/3/15,20,M,54
2222,1934/8/3,1,F,65
2223,1943/5/24,70,F,56
2224,1932/10/4,54,M,67
2225,1960/11/6,4,F,39
2226,1964/10/9,74,F,35
2227,1975/7/25,42,M,24
2228,1940/3/20,43,F,59
2229,1944/9/7,68,M,55
2230,1969/5/31,5,M,30
2231,1971/10/13,21,F,28
2232,1967/5/27,36,M,32
2233,1964/12/24,36,F,35
2235,1940/4/20,14,F,59
2236,1978/6/27,44,F,21
2237,1958/10/3,47,M,41
2238,1954/2/19,47,F,45
2239,1976/1/9,6,F,23
2240,1932/3/12,47,F,67
2241,1926/12/30,47,M,73
2242,1976/6/5,1,F,23
2243,1980/7/4,1,M,19
2246,1953/8/1,55,F,46
2247,1978/1/13,35,F,21
2248,1975/10/24,7,M,24
2249,1945/12/7,32,F,54
2250,1938/12/8,34,F,61
2251,1971/10/13,26,F,28
2252,1965/11/15,37,M,34
2253,1957/9/9,37,F,42
2254,1927/12/9,72,F,72
2255,1923/8/24,50,F,76
2256,1974/6/5,70,M,25
2257,1979/8/31,62,F,20
2258,1979/11/3,62,M,20
2259,1950/1/2,19,F,49
2260,1962/4/22,62,F,37
2261,1956/11/13,62,M,43
2263,1934/8/17,1,M,65
2264,1943/5/8,4,M,56
2265,1977/9/18,52,M,22
2266,1939/1/23,16,M,60
2267,1966/4/10,1,F,33
2268,1938/12/26,10,M,61
2269,1963/11/10,48,F,36
2270,1960/4/21,61,F,39
2271,1964/11/7,61,M,35
2274,1964/10/14,9,M,35
2275,1965/7/24,9,F,34
2276,1932/4/27,44,F,67
2277,1979/3/25,1,M,20
2278,1921/7/1,76,M,78
2279,1953/11/6,52,M,46
2280,1974/4/24,10,F,25
2281,1978/6/6,76,F,21
2282,1973/3/11,60,M,26
2283,1961/8/9,1,M,38
2286,1966/11/26,54,F,33
2287,1979/10/21,47,M,20
2288,1957/8/23,32,F,42
2289,1954/8/21,32,M,45
2290,1954/5/30,31,F,45
2291,1957/9/19,6,M,42
2292,1921/11/10,59,M,78
2293,1969/11/22,1,M,30
2294,1952/12/27,32,F,47
2295,1939/2/28,22,F,60
2296,1942/6/13,22,M,57
2297,1965/1/18,48,M,34
2298,1969/5/15,48,F,30
2299,1940/2/20,6,F,59
2300,1961/7/7,35,F,38
2301,1960/12/19,35,M,39
2302,1957/1/26,74,M,42
2303,1939/4/1,61,F,60
2304,1939/2/11,61,M,60
2305,1949/6/10,70,F,50
2306,1943/8/21,70,M,56
2307,1923/9/6,26,M,76
2308,1974/10/31,27,F,25
2309,1976/5/13,15,F,23
2310,1939/7/23,40,M,60
2311,1935/10/1,40,F,64
2312,1975/2/15,11,F,24
2313,1980/10/29,70,M,19
2314,1959/12/16,34,F,40
2315,1963/10/8,34,M,36
2316,1970/3/25,1,M,29
2317,1976/2/22,1,M,23
2318,1923/9/19,20,F,76
2319,1970/5/16,40,F,29
2320,1951/5/23,60,M,48
2321,1968/1/12,68,F,31
2322,1928/6/11,15,M,71
2323,1942/6/29,48,F,57
2324,1978/7/16,27,M,21
2325,1955/2/3,2,F,44
2326,1945/12/14,72,F,54
2327,1919/10/27,73,M,80
2328,1968/10/2,24,M,31
2329,1973/1/2,18,M,26
2330,1948/11/17,40,F,51
2331,1957/5/31,42,F,42
2332,1949/12/22,60,F,50
2333,1949/10/12,60,M,50
2335,1934/3/28,66,F,65
2336,1922/7/17,12,M,77
2337,1917/4/9,12,F,82
2338,1957/7/25,58,F,42
2339,1956/12/6,58,M,43
2340,1953/5/2,42,M,46
2341,1947/7/13,42,F,52
2342,1948/12/18,70,M,51
2343,1959/3/18,1,M,40
2344,1924/4/27,3,F,75
2345,1942/7/19,33,M,57
2346,1947/10/25,33,F,52
2347,1943/12/17,35,F,56
2348,1933/4/24,35,M,66
2349,1968/7/10,46,F,31
2350,1967/6/9,46,M,32
2351,1965/4/17,38,M,34
2352,1977/9/29,70,F,22
2353,1929/9/17,4,F,70
2354,1967/12/21,1,M,32
2355,1948/6/30,6,F,51
2356,1930/7/10,52,M,69
2357,1937/1/10,52,F,62
2358,1946/10/16,74,F,53
2359,1953/7/1,74,M,46
2361,1968/9/24,9,M,31
2362,1974/9/2,9,F,25
2363,1947/6/18,43,M,52
2364,1971/4/26,56,F,28
2365,1953/6/26,46,F,46
2366,1930/1/1,35,M,69
2367,1931/4/5,35,F,68
2368,1943/12/22,64,F,56
2369,1940/12/19,64,M,59
2370,1956/8/21,41,F,43
2371,1956/2/7,70,F,43
2372,1971/4/9,23,F,28
2373,1954/1/19,15,M,45
2374,1968/7/27,9,M,31
2375,1965/7/25,72,F,34
2376,1964/8/19,72,M,35
2377,1950/11/17,49,M,49
2378,1953/3/13,63,F,46
2379,1964/6/19,33,F,35
2380,1927/8/17,40,M,72
2381,1931/10/11,40,F,68
2382,1927/10/25,62,F,72
2383,1947/1/1,31,F,52
2384,1946/12/17,31,M,53
2385,1933/5/5,13,M,66
2386,1934/3/10,13,F,65
2387,1945/7/16,77,F,54
2388,1971/7/29,42,M,28
2389,1924/7/20,25,M,75
2390,1938/5/13,57,M,61
2391,1942/1/24,1,M,57
2392,1955/5/21,26,M,44
2393,1976/8/23,16,F,23
2394,1962/6/4,5,M,37
2395,1953/3/11,8,M,46
2396,1949/8/29,41,F,50
2397,1918/7/14,46,M,81
2398,1955/8/25,71,F,44
2399,1943/5/2,42,F,56
2400,1959/4/10,19,M,40
2401,1948/1/26,26,F,51
2402,1948/10/26,41,M,51
2403,1963/1/25,1,F,36
2404,1977/7/5,27,F,22
2405,1975/8/21,27,M,24
2406,1956/10/6,49,F,43
2407,1975/8/27,51,M,24
2408,1940/4/28,6,F,59
2409,1964/5/27,54,M,35
2410,1973/2/8,73,F,26
2411,1968/8/17,73,M,31
2412,1980/10/26,20,M,19
2413,1961/8/9,46,M,38
2414,1950/7/13,54,F,49
2415,1957/4/24,54,M,42
2416,1954/12/23,72,F,45
2417,1938/6/21,48,F,61
2418,1953/12/27,1,F,46
2419,1954/6/23,1,F,45
2420,1972/6/6,48,F,27
2421,1970/11/10,48,M,29
2422,1976/6/9,68,F,23
2423,1957/7/9,42,M,42
2424,1920/11/10,54,M,79
2425,1977/7/18,6,F,22
2426,1927/6/9,74,M,72
2427,1934/11/30,74,F,65
2428,1946/6/27,1,F,53
2429,1973/11/22,70,M,26
2430,1937/10/28,5,M,62
2431,1966/10/10,75,M,33
2432,1924/3/8,27,F,75
2433,1964/6/19,32,M,35
2434,1945/5/24,42,F,54
2435,1943/10/18,16,F,56
2436,1934/8/6,25,F,65
2437,1936/12/27,45,M,63
2438,1946/9/19,52,F,53
2439,1944/11/26,52,M,55
2440,1935/9/9,17,M,64
2441,1928/10/6,1,M,71
2442,1927/7/8,1,F,72
2443,1949/5/23,75,M,50
2444,1934/8/26,4,M,65
2445,1969/2/26,54,M,30
2447,1972/10/7,68,M,27
2448,1971/7/1,68,F,28
2449,1967/12/28,1,M,32
2450,1975/5/17,54,F,24
2451,1939/12/6,42,M,60
2452,1952/6/7,64,F,47
2453,1924/1/13,13,M,75
2454,1940/9/4,69,F,59
2455,1919/11/4,72,M,80
2456,1923/12/4,72,F,76
2457,1940/8/17,68,M,59
2458,1932/8/9,68,F,67
2459,1974/7/22,20,F,25
2460,1963/1/5,19,F,36
2461,1967/4/2,64,M,32
2462,1934/6/6,19,M,65
2463,1944/12/17,7,M,55
2464,1945/9/1,30,M,54
2465,1973/10/17,51,M,26
2467,1946/5/16,36,F,53
2468,1965/3/18,71,M,34
2469,1957/9/10,54,F,42
2470,1943/6/14,53,M,56
2471,1942/1/5,53,F,57
2472,1976/3/29,70,F,23
2473,1976/10/17,20,F,23
2474,1957/4/6,42,M,42
2475,1982/2/2,44,F,17
2476,1957/2/16,75,F,42
2477,1952/6/14,75,M,47
2478,1940/5/24,48,F,59
2479,1959/3/31,31,F,40
2480,1976/12/8,46,F,23
2481,1948/6/22,6,M,51
2482,1925/1/7,34,M,74
2483,1929/12/30,34,F,70
2484,1969/12/21,68,M,30
2485,1933/5/15,20,M,66
2486,1961/10/5,76,F,38
2487,1967/9/25,67,F,32
2488,1980/9/22,9,F,19
2489,1975/1/28,64,F,24
2490,1961/3/26,61,F,38
2491,1939/3/20,5,F,60
2492,1943/12/13,5,M,56
2493,1962/10/9,1,M,37
2494,1971/1/6,37,M,28
2495,1939/12/14,58,F,60
2496,1972/7/7,1,M,27
2497,1962/4/6,34,F,37
2498,1980/3/12,37,M,19
2499,1944/8/4,13,M,55
2500,1946/8/20,24,F,53
2501,1940/12/4,70,F,59
2502,1935/3/13,1,F,64
2503,1977/9/23,54,F,22
2504,1950/1/9,61,M,49
2505,1960/4/30,25,F,39
2506,1976/9/27,76,M,23
2507,1952/8/26,37,F,47
2508,1965/8/7,72,F,34
2509,1971/2/6,72,M,28
2510,1959/6/10,72,F,40
2511,1975/3/27,35,F,24
2512,1974/7/27,35,M,25
2513,1941/5/8,41,M,58
2514,1957/2/11,59,M,42
2515,1958/6/3,12,M,41
2516,1942/1/5,33,F,57
2517,1924/9/9,18,M,75
2518,1921/5/7,18,F,78
2519,1970/8/6,29,F,29
2520,1944/7/30,62,M,55
2521,1947/3/30,55,F,52
2522,1937/9/8,74,M,62
2523,1937/12/2,74,F,62
2524,1959/7/31,36,M,40
2525,1952/7/10,36,F,47
2526,1964/7/26,1,M,35
2527,1947/7/31,44,F,52
2528,1977/2/16,25,M,22
2529,1939/6/22,70,M,60
2530,1950/2/11,8,M,49
2531,1954/1/24,5,F,45
2532,1937/5/9,29,M,62
2533,1929/7/17,40,F,70
2534,1943/1/10,1,M,56
2535,1945/1/10,1,M,54
2536,1961/10/22,64,M,38
2537,1957/10/10,73,M,42
2538,1980/2/23,56,M,19
2539,1972/1/21,32,F,27
2540,1981/6/26,46,M,18
2542,1944/12/19,3,M,55
2543,1952/8/27,3,F,47
2545,1953/9/28,9,F,46
2546,1961/12/3,41,F,38
2547,1953/10/29,48,F,46
2548,1953/10/6,48,M,46
2549,1923/5/5,70,F,76
2550,1976/10/12,1,F,23
2551,1939/8/11,70,F,60
2552,1964/1/24,74,F,35
2553,1976/11/24,34,M,23
2554,1941/9/20,64,M,58
2555,1963/9/23,42,M,36
2556,1951/2/10,44,F,48
2557,1957/2/18,7,M,42
2558,1959/1/18,30,M,40
2559,1965/3/31,8,F,34
2560,1974/6/20,70,F,25
2561,1945/7/26,48,M,54
2562,1952/11/1,42,M,47
2563,1971/9/8,74,M,28
2565,1946/5/22,64,M,53
2566,1963/3/25,29,F,36
2567,1943/5/30,64,M,56
2568,1938/6/11,64,F,61
2569,1948/4/1,69,M,51
2570,1947/6/19,69,F,52
2571,1979/4/25,43,F,20
2572,1953/10/8,1,M,46
2573,1965/3/10,1,F,34
2574,1932/4/22,29,F,67
2576,1979/5/16,46,F,20
2577,1918/1/7,70,M,81
2578,1954/7/8,76,M,45
2579,1935/1/2,11,F,64
2580,1935/3/7,11,M,64
2581,1953/11/19,52,F,46
2582,1938/12/15,51,M,61
2583,1937/6/17,75,M,62
2584,1944/12/15,4,F,55
2585,1971/8/28,75,F,28
2586,1966/5/14,8,M,33
2587,1973/1/3,8,F,26
2588,1958/5/19,33,M,41
2589,1963/2/17,21,M,36
2590,1964/10/19,42,F,35
2591,1960/2/27,42,M,39
2592,1980/8/31,1,F,19
2593,1977/6/10,1,M,22
2594,1963/7/31,55,M,36
2596,1961/10/8,31,M,38
2597,1969/8/6,28,F,30
2598,1965/10/25,28,M,34
2599,1946/1/9,1,M,53
2600,1923/4/17,7,F,76
2601,1961/7/25,37,M,38
2602,1966/8/20,37,F,33
2603,1972/11/3,38,F,27
2604,1926/7/11,22,M,73
2605,1925/4/17,22,F,74
2606,1943/1/4,31,M,56
2607,1943/3/27,63,M,56
2608,1943/9/15,58,F,56
2609,1977/5/9,1,M,22
2610,1980/5/3,1,F,19
2611,1938/11/9,77,M,61
2612,1975/2/3,38,M,24
2613,1977/10/26,1,M,22
2614,1946/3/14,72,M,53
2615,1945/8/26,64,F,54
2616,1970/7/7,50,M,29
2617,1962/6/26,50,F,37
2618,1942/8/14,17,M,57
2619,1969/7/9,63,F,30
2620,1968/7/18,63,M,31
2621,1956/5/9,51,M,43
2622,1973/6/7,71,M,26
2623,1965/7/16,16,F,34
2625,1972/10/7,57,M,27
2626,1940/2/14,1,M,59
2628,1931/11/5,1,F,68
2629,1931/12/3,1,M,68
2630,1937/8/20,64,F,62
2631,1970/5/21,18,M,29
2632,1963/2/25,18,F,36
2633,1967/7/12,1,F,32
2635,1966/12/10,67,F,33
2636,1918/10/24,28,M,81
2637,1935/6/6,64,M,64
2638,1942/1/7,1,M,57
2639,1950/3/4,45,F,49
2640,1951/1/29,45,M,48
2642,1973/9/4,22,M,26
2643,1946/1/7,54,F,53
2644,1964/3/23,6,F,35
2645,1920/4/22,67,M,79
2646,1937/6/7,63,F,62
2647,1940/3/26,9,M,59
2648,1934/10/10,9,F,65
2650,1975/3/5,75,M,24
2651,1969/11/27,75,F,30
2652,1949/5/9,41,F,50
2653,1950/1/25,1,M,49
2654,1939/10/8,59,F,60
2655,1963/8/12,44,M,36
2656,1955/9/15,54,M,44
2657,1948/7/9,73,M,51
2658,1933/1/21,11,M,66
2659,1941/5/24,46,M,58
2661,1961/10/17,1,F,38
2662,1978/8/29,1,M,21
2663,1976/10/1,8,M,23
2666,1935/7/6,47,F,64
2667,1972/1/1,9,M,27
2668,1975/2/9,9,F,24
2669,1927/5/8,51,M,72
2670,1936/9/13,45,M,63
2671,1972/4/22,35,F,27
2672,1940/3/26,7,F,59
2673,1959/7/16,65,M,40
2674,1952/10/3,65,F,47
2675,1924/1/22,31,M,75
2676,1961/6/1,61,M,38
2677,1922/5/24,33,M,77
2678,1918/5/15,33,F,81
2679,1938/9/30,1,M,61
2680,1945/9/2,1,F,54
2681,1971/1/4,45,F,28
2682,1975/1/14,45,M,24
2683,1929/6/13,48,F,70
2684,1953/2/11,74,F,46
2685,1969/6/21,73,F,30
2686,1951/3/24,19,F,48
2687,1949/8/22,19,M,50
2688,1967/10/24,60,F,32
2689,1923/1/17,16,M,76
2690,1971/12/25,58,F,28
2691,1964/5/17,47,M,35
2692,1925/5/30,44,M,74
2693,1976/8/4,46,F,23
2694,1927/10/6,15,F,72
2695,1929/5/16,15,M,70
2696,1947/9/4,2,M,52
2697,1948/8/14,2,F,51
2698,1970/10/7,31,F,29
2699,1977/2/23,31,M,22
2700,1945/2/22,34,M,54
2701,1952/3/29,1,M,47
2702,1919/2/26,7,M,80
2703,1973/3/12,2,F,26
2704,1949/5/22,1,F,50
2705,1924/4/30,43,M,75
2706,1967/7/2,3,M,32
2707,1969/5/23,45,M,30
2708,1958/8/12,73,M,41
2709,1946/6/14,26,M,53
2712,1956/1/17,25,M,43
2713,1962/9/2,36,M,37
2714,1970/3/6,6,F,29
2715,1957/7/4,7,M,42
2716,1969/7/13,25,F,30
2717,1930/4/28,46,M,69
2718,1932/12/22,46,F,67
2719,1964/10/30,29,F,35
2720,1949/9/5,1,F,50
2721,1950/6/26,24,F,49
2724,1975/3/1,35,M,24
2726,1973/7/28,1,F,26
2727,1968/2/5,1,M,31
2728,1922/8/13,74,M,77
2729,1966/8/28,1,M,33
2730,1947/3/18,52,M,52
2731,1927/12/8,38,M,72
2732,1953/9/16,57,F,46
2733,1927/11/11,3,F,72
2734,1934/11/12,3,M,65
2735,1928/7/31,64,M,71
2736,1958/2/15,1,F,41
2738,1951/4/25,1,M,48
2739,1950/1/26,13,M,49
2740,1967/11/23,36,F,32
2741,1930/11/29,41,F,69
2742,1948/8/27,65,F,51
2743,1939/10/4,50,F,60
2744,1943/2/22,50,M,56
2745,1939/8/7,54,F,60
2746,1971/2/25,1,M,28
2747,1936/10/14,6,M,63
2748,1936/10/6,6,F,63
2749,1921/3/4,14,F,78
2750,1913/7/13,14,M,86
2751,1957/1/24,68,F,42
2752,1971/8/9,48,M,28
2754,1978/5/24,66,F,21
2755,1970/3/23,1,F,29
2756,1919/9/28,31,F,80
2758,1946/7/14,1,M,53
2759,1974/1/26,2,M,25
2760,1975/12/12,68,F,24
2761,1977/9/29,1,F,22
2762,1953/4/23,29,F,46
2765,1981/4/20,36,F,18
2766,1959/9/15,70,M,40
2767,1954/6/4,70,F,45
2768,1964/4/2,1,M,35
2769,1937/5/15,69,M,62
2770,1954/7/8,1,M,45
2771,1920/10/25,37,M,79
2772,1923/1/8,37,F,76
2773,1919/9/13,49,F,80
2774,1921/2/23,49,M,78
2775,1978/7/9,41,F,21
2776,1934/6/7,31,F,65
2777,1970/3/28,46,F,29
2778,1964/5/16,57,M,35
2779,1948/5/4,29,M,51
2780,1947/1/16,29,F,52
2781,1960/11/22,46,F,39
2782,1940/9/13,31,M,59
2783,1940/6/20,1,M,59
2784,1958/7/25,36,F,41
2785,1962/7/29,22,M,37
2786,1951/11/2,24,M,48
2787,1976/10/14,41,F,23
2788,1951/10/21,49,F,48
2789,1951/12/25,1,F,48
2790,1975/2/10,16,M,24
2791,1921/10/10,60,M,78
2794,1965/1/22,18,M,34
2795,1968/4/13,18,F,31
2796,1974/6/25,15,M,25
2797,1950/11/5,28,M,49
2798,1931/6/27,65,M,68
2799,1961/12/2,4,F,38
2800,1949/8/26,2,M,50
2801,1919/2/18,75,M,80
2802,1966/11/29,1,F,33
2803,1931/10/12,68,M,68
2804,1936/11/10,68,F,63
2805,1964/7/13,73,M,35
2806,1955/7/1,58,F,44
2808,1974/3/31,8,F,25
2809,1979/2/14,33,M,20
2810,1971/7/28,72,M,28
2811,1946/12/7,1,F,53
2812,1970/5/2,55,F,29
2813,1941/4/10,70,M,58
2814,1973/2/10,19,F,26
2815,1930/6/30,35,M,69
2816,1938/3/15,35,F,61
2817,1977/2/19,1,F,22
2818,1963/4/12,54,M,36
2819,1980/8/12,8,M,19
2820,1966/12/17,77,M,33
2821,1980/11/1,45,F,19
2822,1958/10/19,50,M,41
2823,1946/12/18,70,F,53
2824,1941/9/5,39,M,58
2825,1958/3/29,65,M,41
2826,1935/1/28,59,M,64
2827,1923/2/13,63,M,76
2828,1949/7/10,14,F,50
2829,1939/12/27,33,F,60
2830,1974/11/14,51,M,25
2831,1980/7/9,68,F,19
